"city","customer_age","customer_name","customer_segment","discount","order_date","order_id","order_priority","order_quantity","product_base_margin","product_category","product_container","product_name","product_subcategory","profit","region","row_id","sales","ship_date","ship_mode","shipping_cost","state","unit_price","zip_code","order_year","order_quarter","order_month","order_month_name","shipping_days","profit_margin_pct","is_loss_making","discount_band"
"Rahway","58.0","Shirley Jackson","Corporate","0.01","2014-10-10","7075","Low","43","0.82","Office Supplies","Wrap Bag","Super Bands, 12/Pack","Rubber Bands","-93.18","East","973","83.34","2014-10-14","Regular Air","2.58","New Jersey","1.86","7065","2014","Q4","10","October","4","-111.80705543556515","1","1-5%"
"Oakland Park","58.0","Steven Ward","Consumer","0.03","2014-10-11","33571","Medium","1","0.51","Furniture","Wrap Bag","Master Caster Door Stop, Brown","Office Furnishings","-2.55","South","4716","7.15","2014-10-14","Regular Air","2.03","Florida","5.08","33334","2014","Q4","10","October","3","-35.66433566433566","1","1-5%"
"Dearborn Heights","58.0","Kristina Nunn","Consumer","0.01","2014-10-11","13986","High","46","0.54","Technology","Small Pack","80 Minute CD-R Spindle, 100/Pack - Staples","Computer Peripherals","675.65","Central","1953","1905.79","2014-10-14","Regular Air","1.99","Michigan","39.48","48127","2014","Q4","10","October","3","35.45248951878224","0","1-5%"
"West Hollywood","58.0","Bradley Drucker","Small Business","0.09","2014-10-11","10339","Low","49","0.59","Furniture","Large Box","Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base","Office Furnishings","3066.17","West","1427","9752.25","2014-10-15","Regular Air","21.21","California","209.84","90069","2014","Q4","10","October","4","31.440641903150556","0","6-10%"
"Jacksonville","58.0","Lycoris Saunders","Home Office","0.03","2014-10-12","5217","High","8","0.57","Office Supplies","Small Box","Belkin 8 Outlet Surge Protector","Appliances","27.88","South","725","339.35","2014-10-12","Express Air","5.33","North Carolina","40.98","28540","2014","Q4","10","October","0","8.215706497716221","0","1-5%"
"Saint Louis Park","58.0","Brian Derr","Small Business","0.06","2014-10-12","50499","Not Specified","18","0.57","Office Supplies","Jumbo Drum","Avanti 1.7 Cu. Ft. Refrigerator","Appliances","238.52","Central","7075","1758.41","2014-10-13","Delivery Truck","15.66","Minnesota","100.98","55416","2014","Q4","10","October","1","13.564527044318448","0","6-10%"
"Indian Trail","58.0","Liz Pelletier","Home Office","0.05","2014-10-12","28641","Not Specified","33","0.74","Technology","Small Pack","Imation 3.5 IBM Formatted Diskettes, 10/Box","Computer Peripherals","-36.34","South","4011","278.65","2014-10-13","Express Air","2.38","North Carolina","8.32","28079","2014","Q4","10","October","1","-13.041449847478919","1","1-5%"
"State College","58.0","Max Jones","Home Office","0.1","2014-10-12","44322","Not Specified","15","","Office Supplies","Small Box","SAFCO Mobile Desk Side File, Wire Frame","Storage & Organization","43.55","East","6262","600.8","2014-10-14","Regular Air","6.22","Pennsylvania","42.76","16801","2014","Q4","10","October","2","7.24866844207723","0","6-10%"
"Jacksonville","58.0","Lycoris Saunders","Home Office","0.09","2014-10-12","5217","High","11","0.37","Office Supplies","Small Box","Avery 481","Labels","4.08","South","726","33.67","2014-10-14","Regular Air","0.99","North Carolina","3.08","28540","2014","Q4","10","October","2","12.117612117612117","0","6-10%"
"Coeur D Alene","58.0","Shaun Chance","Corporate","0.01","2014-10-13","27872","Not Specified","25","0.38","Office Supplies","Small Box","GBC Laser Imprintable Binding System Covers, Desert Sand","Binders and Binder Accessories","36.431","West","3908","388.71","2014-10-15","Regular Air","7.27","Idaho","14.27","83814","2014","Q4","10","October","2","9.372282678603586","0","1-5%"
"La Vergne","58.0","Amy Hunt","Small Business","0.1","2014-10-13","42788","Critical","26","0.36","Office Supplies","Wrap Bag","Staples Wirebound Steno Books, 6"" x 9"", 12/Pack","Paper","67.71","South","6039","241.92","2014-10-15","Regular Air","2.27","Tennessee","10.14","37086","2014","Q4","10","October","2","27.98859126984127","0","6-10%"
"Roseville","58.0","Ellis Ballard","Corporate","0.06","2014-10-14","5989","Medium","21","0.45","Office Supplies","Wrap Bag","Prang Drawing Pencil Set","Pens & Art Supplies","-3.2","West","837","56.77","2014-10-15","Regular Air","1.34","California","2.78","95661","2014","Q4","10","October","1","-5.636779989431037","1","6-10%"
"Roseville","58.0","Ellis Ballard","Corporate","0.1","2014-10-14","5989","Medium","6","0.5","Office Supplies","Medium Box","3M Office Air Cleaner","Appliances","-6.64","West","836","155.48","2014-10-16","Regular Air","5.37","California","25.98","95661","2014","Q4","10","October","2","-4.270645742217648","1","6-10%"
"Meridian","58.0","Justin Ellison","Home Office","0.03","2014-10-15","12611","Medium","13","0.35","Office Supplies","Small Box","Mead 1st Gear 2"" Zipper Binder, Asst. Colors","Binders and Binder Accessories","72.8195","South","1757","189.99","2014-10-17","Express Air","1.49","Mississippi","12.97","39301","2014","Q4","10","October","2","38.328069898415706","0","1-5%"
"Mundelein","58.0","Sylvia Foulston","Corporate","0.06","2014-10-15","12419","Critical","12","0.38","Technology","Medium Box","Polycom ViewStation™ Adapter H323 Videoconferencing Unit","Office Machines","5322.14","Central","1727","22079.47","2014-10-17","Regular Air","13.99","Illinois","1938.02","60060","2014","Q4","10","October","2","24.104473522235814","0","6-10%"
"Franklin","58.0","Toby Carlisle","Home Office","0.09","2014-10-15","51300","Medium","43","0.52","Technology","Small Pack","80 Minute Slim Jewel Case CD-R , 10/Pack - Staples","Computer Peripherals","30.76","South","7192","344.24","2014-10-17","Regular Air","1.99","Tennessee","8.33","37064","2014","Q4","10","October","2","8.935626307227515","0","6-10%"
"Coral Springs","58.0","Henry Goldwyn","Small Business","0.04","2014-10-16","9124","Low","17","0.74","Technology","Small Box","Adesso Programmable 142-Key Keyboard","Computer Peripherals","-0.84","South","1256","2637.78","2014-10-16","Regular Air","6.5","Florida","152.48","33065","2014","Q4","10","October","0","-0.03184496053499533","1","1-5%"
"Kissimmee","58.0","Troy Blackwell","Home Office","0.02","2014-10-16","2657","High","37","0.55","Technology","Small Box","i270","Telephones and Communication","464.355","South","385","2143.2155","2014-10-17","Regular Air","8.99","Florida","65.99","34741","2014","Q4","10","October","1","21.666276676330497","0","1-5%"
"Kissimmee","58.0","Troy Blackwell","Home Office","0.05","2014-10-16","2657","High","30","0.59","Office Supplies","Jumbo Drum","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators","Appliances","2108.8","South","384","8316.76","2014-10-18","Delivery Truck","23.19","Florida","279.81","34741","2014","Q4","10","October","2","25.356028068622877","0","1-5%"
"Coral Springs","58.0","Henry Goldwyn","Small Business","0.01","2014-10-16","9124","Low","29","0.38","Office Supplies","Small Box","Xerox 1926","Paper","-118.56","South","1257","157.4","2014-10-21","Regular Air","7.28","Florida","4.98","33065","2014","Q4","10","October","5","-75.32401524777637","1","1-5%"
"East Saint Louis","58.0","Jamie Kunitz","Corporate","0.05","2014-10-17","33734","Not Specified","13","0.38","Office Supplies","Wrap Bag","Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate","Paper","106.53","Central","4746","371.94","2014-10-18","Regular Air","4.86","Illinois","29.14","62205","2014","Q4","10","October","1","28.641716405871914","0","1-5%"
"Fort Pierce","58.0","Mick Crebagga","Home Office","0.05","2014-10-17","47075","Medium","42","0.62","Furniture","Jumbo Box","Bush Westfield Collection Bookcases, Fully Assembled","Bookcases","10.22","South","6614","4346.98","2014-10-19","Delivery Truck","35.84","Florida","100.98","34982","2014","Q4","10","October","2","0.23510575157925737","0","1-5%"
"Lafayette","58.0","Nona Balk","Corporate","0.09","2014-10-17","1666","Critical","19","0.38","Office Supplies","Small Box","GBC ProClick™ 150 Presentation Binding System","Binders and Binder Accessories","1996.6755","South","245","5642.18","2014-10-19","Express Air","19.99","Louisiana","315.98","70506","2014","Q4","10","October","2","35.38836938913682","0","6-10%"
"Searcy","58.0","Deborah Brumfield","Small Business","0.06","2014-10-18","27363","Medium","16","0.49","Furniture","Small Pack","DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size","Office Furnishings","98.34","South","3838","323.26","2014-10-19","Regular Air","6.67","Arkansas","20.24","72143","2014","Q4","10","October","1","30.421332673389845","0","6-10%"
"Houston","58.0","Mike Caudle","Corporate","0.01","2014-10-18","35110","High","14","0.38","Office Supplies","Small Box","GBC DocuBind TL300 Electric Binding System","Binders and Binder Accessories","5065.507","Central","4935","12805.25","2014-10-19","Regular Air","19.99","Texas","896.99","77036","2014","Q4","10","October","1","39.558048456687686","0","1-5%"
"Lawrence","58.0","Berenike Kampe","Corporate","0.0","2014-10-18","11271","High","46","0.56","Office Supplies","Wrap Bag","Newell 337","Pens & Art Supplies","-115.8","East","1564","157.87","2014-10-20","Regular Air","3.97","MA","3.28","1840","2014","Q4","10","October","2","-73.35149173370495","1","0%"
"Ontario","58.0","Deborah Brumfield","Small Business","0.07","2014-10-18","27363","Medium","6","0.82","Office Supplies","Large Box","Tennsco Regal Shelving Units","Storage & Organization","-265.62","West","3837","646.14","2014-10-20","Regular Air","35.0","California","101.41","91761","2014","Q4","10","October","2","-41.10873804438667","1","6-10%"
"Houston","58.0","Mike Caudle","Corporate","0.02","2014-10-18","35110","High","49","0.5","Technology","Small Pack","Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS","Computer Peripherals","485.95","Central","4936","1435.32","2014-10-20","Regular Air","1.99","Texas","29.89","77036","2014","Q4","10","October","2","33.85656160298749","0","1-5%"
"Russellville","58.0","Logan Currie","Small Business","0.01","2014-10-19","31777","Not Specified","10","0.38","Office Supplies","Small Box","Xerox 1881","Paper","1.85","South","4457","137.77","2014-10-19","Regular Air","6.47","Arkansas","12.28","72801","2014","Q4","10","October","0","1.3428177397111127","0","1-5%"
"Bellevue","58.0","Raymond Book","Consumer","0.07","2014-10-19","13126","Not Specified","43","0.5","Technology","Large Box","Canon PC1080F Personal Copier","Copiers and Fax","6492.667","West","1831","24233.54","2014-10-20","Regular Air","24.49","Washington","599.99","98006","2014","Q4","10","October","1","26.79206999885283","0","6-10%"
"Bellingham","58.0","Raymond Book","Consumer","0.02","2014-10-19","13126","Not Specified","2","0.74","Furniture","Jumbo Box","Bevis Round Conference Table Top, X-Base","Tables","-301.73","West","1833","380.62","2014-10-21","Delivery Truck","29.21","Washington","179.29","98226","2014","Q4","10","October","2","-79.2732909463507","1","1-5%"
"Bellingham","58.0","Raymond Book","Consumer","0.02","2014-10-19","13126","Not Specified","45","0.76","Furniture","Jumbo Drum","Global Deluxe High-Back Office Chair in Storm","Chairs & Chairmats","114.46","West","1832","6325.65","2014-10-21","Delivery Truck","28.63","Washington","135.99","98226","2014","Q4","10","October","2","1.8094583165366405","0","1-5%"
"Russellville","58.0","Logan Currie","Small Business","0.07","2014-10-19","31777","Not Specified","32","0.58","Furniture","Jumbo Drum","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","Chairs & Chairmats","1590.95","South","4456","6483.42","2014-10-21","Delivery Truck","23.76","Arkansas","200.98","72801","2014","Q4","10","October","2","24.538746525753382","0","6-10%"
"Hermitage","58.0","Steven Roelle","Small Business","0.02","2014-10-20","37891","High","4","0.61","Furniture","Jumbo Box","Bevis Round Bullnose 29"" High Table Top","Tables","-627.641157","East","5332","1135.64","2014-10-20","Delivery Truck","66.67","Pennsylvania","259.71","16148","2014","Q4","10","October","0","-55.26761623401782","1","1-5%"
"Brooklyn Center","58.0","Matt Abelman","Home Office","0.07","2014-10-20","29158","High","12","0.58","Furniture","Jumbo Drum","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","Chairs & Chairmats","180.8","Central","4090","2266.7","2014-10-21","Delivery Truck","23.76","Minnesota","200.98","55429","2014","Q4","10","October","1","7.9763532889222235","0","6-10%"
"Franklin Square","58.0","Jasper Cacioppo","Home Office","0.09","2014-10-20","18532","Not Specified","29","0.55","Office Supplies","Small Pack","Elite 5"" Scissors","Scissors, Rulers and Trimmers","-146.24","East","2566","230.77","2014-10-21","Regular Air","7.77","New York","8.45","11010","2014","Q4","10","October","1","-63.37045543181523","1","6-10%"
"Depew","58.0","Sarah Brown","Consumer","0.02","2014-10-20","55744","Critical","23","0.83","Technology","Small Pack","Accessory15","Telephones and Communication","-44.132","East","7789","415.055","2014-10-21","Regular Air","0.99","New York","20.99","14043","2014","Q4","10","October","1","-10.632807700184312","1","1-5%"
"Hermitage","58.0","Steven Roelle","Small Business","0.06","2014-10-20","37891","High","21","0.83","Office Supplies","Wrap Bag","Brites Rubber Bands, 1 1/2 oz. Box","Rubber Bands","-9.09","East","5331","44.08","2014-10-22","Express Air","0.7","Pennsylvania","1.98","16148","2014","Q4","10","October","2","-20.621597096188747","1","6-10%"
"Franklin Square","58.0","Jasper Cacioppo","Home Office","0.01","2014-10-20","18532","Not Specified","31","0.58","Office Supplies","Small Box","Decoflex Hanging Personal Folder File, Blue","Storage & Organization","-131.59","East","2567","507.58","2014-10-22","Regular Air","10.68","New York","15.42","11010","2014","Q4","10","October","2","-25.92497734347295","1","1-5%"
"Wilkinsburg","58.0","Dennis Bolton","Small Business","0.01","2014-10-20","11493","Critical","16","0.4","Office Supplies","Wrap Bag","Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack","Pens & Art Supplies","38.03","East","1593","111.9","2014-10-22","Regular Air","1.22","Pennsylvania","6.47","15221","2014","Q4","10","October","2","33.985701519213585","0","1-5%"
"Hermitage","58.0","Steven Roelle","Small Business","0.04","2014-10-20","37891","High","24","0.37","Office Supplies","Small Box","Xerox 21","Paper","-65.54","East","5330","163.36","2014-10-22","Regular Air","6.6","Pennsylvania","6.48","16148","2014","Q4","10","October","2","-40.11998041136141","1","1-5%"
"Troy","58.0","Anne Pryor","Consumer","0.09","2014-10-20","135","Not Specified","25","0.64","Technology","Small Pack","Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack","Computer Peripherals","-89.25","East","25","125.85","2014-10-22","Regular Air","4.62","New York","4.98","12180","2014","Q4","10","October","2","-70.91775923718713","1","6-10%"
"Vincennes","58.0","Filia McAdams","Small Business","0.0","2014-10-20","16320","Not Specified","17","0.57","Technology","Small Box","M3682","Telephones and Communication","176.868","Central","2269","1856.9695","2014-10-22","Regular Air","8.08","Indiana","125.99","47591","2014","Q4","10","October","2","9.5245506186289","0","0%"
"Hermitage","58.0","Steven Roelle","Small Business","0.03","2014-10-20","37891","High","33","0.57","Technology","Medium Box","VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine","Telephones and Communication","1184.679","East","5333","5154.009","2014-10-22","Regular Air","13.99","Pennsylvania","179.99","16148","2014","Q4","10","October","2","22.985582679424894","0","1-5%"
"Torrance","58.0","Jeremy Pistek","Corporate","0.07","2014-10-20","42148","Critical","11","0.35","Office Supplies","Wrap Bag","Unpadded Memo Slips","Paper","-10.64","West","5940","45.31","2014-10-23","Regular Air","2.97","California","3.98","90503","2014","Q4","10","October","3","-23.482674906201723","1","6-10%"
"Boise","58.0","Pauline Webber","Consumer","0.05","2014-10-20","57380","Low","3","0.64","Furniture","Jumbo Box","Bush Advantage Collection® Round Conference Table","Tables","-95.04","West","8031","545.88","2014-10-24","Delivery Truck","52.2","Idaho","212.6","83704","2014","Q4","10","October","4","-17.410419872499453","1","1-5%"
"Enterprise","58.0","Justin Deggeller","Corporate","0.08","2014-10-21","52389","Critical","31","0.59","Office Supplies","Small Pack","Boston 1730 StandUp Electric Pencil Sharpener","Pens & Art Supplies","-57.16","South","7353","655.33","2014-10-21","Regular Air","8.99","Alabama","21.38","36330","2014","Q4","10","October","0","-8.722323104390153","1","6-10%"
"Idaho Falls","58.0","Shaun Chance","Corporate","0.05","2014-10-21","41987","Not Specified","25","0.66","Furniture","Jumbo Box","Chromcraft 48"" x 96"" Racetrack Double Pedestal Table","Tables","1760.11","West","5918","6481.048","2014-10-22","Delivery Truck","29.2","Idaho","320.64","83402","2014","Q4","10","October","1","27.157799170751396","0","1-5%"
"Sarasota","58.0","Steven Cartwright","Home Office","0.1","2014-10-21","55650","Low","41","0.75","Technology","Small Box","PC Concepts 116 Key Quantum 3000 Keyboard","Computer Peripherals","-112.58","South","7774","1258.97","2014-10-23","Regular Air","5.5","Florida","32.98","34239","2014","Q4","10","October","2","-8.942230553547741","1","6-10%"
"Yucaipa","58.0","Denny Ordway","Small Business","0.04","2014-10-21","54215","High","14","0.46","Technology","Small Pack","Memorex 80 Minute CD-R, 30/Pack","Computer Peripherals","53.44","West","7581","321.21","2014-10-23","Regular Air","1.99","California","22.98","92399","2014","Q4","10","October","2","16.637090999657545","0","1-5%"
"Mankato","58.0","Sally Matthias","Home Office","0.09","2014-10-22","8773","Critical","5","0.83","Technology","Small Pack","Accessory36","Telephones and Communication","-305.316","Central","1196","220.7875","2014-10-22","Regular Air","5.0","Minnesota","55.99","56001","2014","Q4","10","October","0","-138.28500254769858","1","6-10%"
"Garfield Heights","58.0","Sandra Flanagan","Corporate","0.07","2014-10-22","4387","Critical","4","0.75","Furniture","Jumbo Box","Iceberg OfficeWorks 42"" Round Tables","Tables","-388.5167","East","627","640.21","2014-10-23","Delivery Truck","39.25","Ohio","150.98","44125","2014","Q4","10","October","1","-60.685821839708844","1","6-10%"
"Aberdeen","58.0","Paul MacIntyre","Corporate","0.07","2014-10-22","53728","High","27","0.38","Office Supplies","Small Box","Avery Arch Ring Binders","Binders and Binder Accessories","637.602","Central","7523","1502.66","2014-10-23","Regular Air","1.49","South Dakota","58.1","57401","2014","Q4","10","October","1","42.431554709648225","0","6-10%"
"Ames","58.0","Julie Creighton","Corporate","0.03","2014-10-22","35","Not Specified","30","0.52","Office Supplies","Wrap Bag","Dixon Ticonderoga Core-Lock Colored Pencils","Pens & Art Supplies","60.72","Central","7","288.56","2014-10-23","Regular Air","2.25","Iowa","9.11","50010","2014","Q4","10","October","1","21.042417521485998","0","1-5%"
"Peoria","58.0","Chad Cunningham","Small Business","0.08","2014-10-22","20160","Low","42","0.38","Office Supplies","Wrap Bag","Speediset Carbonless Redi-Letter® 7"" x 8 1/2""","Paper","174.89","Central","2796","435.24","2014-10-24","Express Air","1.79","Illinois","10.31","61604","2014","Q4","10","October","2","40.18242808565389","0","6-10%"
"Ames","58.0","Julie Creighton","Corporate","0.01","2014-10-22","35","Not Specified","14","0.58","Technology","Small Box","CF 688","Telephones and Communication","48.987","Central","8","1892.848","2014-10-24","Regular Air","8.99","Iowa","155.99","50010","2014","Q4","10","October","2","2.5880049533824163","0","1-5%"
"Milwaukee","58.0","Scot Coram","Corporate","0.03","2014-10-23","11040","Not Specified","44","0.35","Office Supplies","Small Box","Recycled Interoffice Envelopes with String and Button Closure, 10 x 13","Envelopes","389.61","Central","1532","1102.28","2014-10-23","Regular Air","6.71","Wisconsin","23.99","53209","2014","Q4","10","October","0","35.345828646079035","0","1-5%"
"Weslaco","58.0","Gary Zandusky","Home Office","0.01","2014-10-24","21893","Critical","30","0.38","Office Supplies","Small Box","Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13","Envelopes","59.47","Central","3057","532.11","2014-10-25","Express Air","8.13","Texas","17.07","78596","2014","Q4","10","October","1","11.176260547631129","0","1-5%"
"Garfield Heights","58.0","Sandra Flanagan","Home Office","0.06","2014-10-24","4512","Low","43","0.64","Furniture","Jumbo Box","Bevis Round Conference Table Top & Single Column Base","Tables","-353.659878","East","639","6077.11","2014-10-29","Delivery Truck","43.75","Ohio","146.34","44125","2014","Q4","10","October","5","-5.819540505273066","1","6-10%"
"Colchester","58.0","Sara Luxemburg","Small Business","0.1","2014-10-25","33987","High","19","0.61","Furniture","Jumbo Drum","Office Star - Task Chair with Contemporary Loop Arms","Chairs & Chairmats","-189.55","East","4785","1616.87","2014-10-26","Delivery Truck","30.0","Vermont","90.98","5439","2014","Q4","10","October","1","-11.723267795184524","1","6-10%"
"El Dorado Hills","58.0","Sara Luxemburg","Small Business","0.07","2014-10-25","33987","High","27","0.59","Technology","Small Box","StarTAC 7760","Telephones and Communication","270.603","West","4786","1521.1345","2014-10-26","Regular Air","3.99","California","65.99","95630","2014","Q4","10","October","1","17.78955115408927","0","6-10%"
"Fair Lawn","58.0","Becky Martin","Home Office","0.05","2014-10-25","47106","Medium","37","0.57","Office Supplies","Small Box","Belkin 8 Outlet SurgeMaster II Gold Surge Protector","Appliances","660.06","East","6619","2192.63","2014-10-27","Regular Air","3.99","New Jersey","59.98","7410","2014","Q4","10","October","2","30.103574246452887","0","1-5%"
"Westbrook","58.0","Becky Martin","Home Office","0.1","2014-10-25","47106","Medium","40","0.59","Technology","Small Box","3285","Telephones and Communication","1489.959","East","6620","6618.457","2014-10-27","Regular Air","5.99","Maine","205.99","4092","2014","Q4","10","October","2","22.512180709189465","0","6-10%"
"North Tonawanda","58.0","Mitch Webber","Corporate","0.04","2014-10-25","20384","Low","32","0.73","Furniture","Jumbo Box","Bush Advantage Collection® Round Conference Table","Tables","-513.79042","East","2822","6902.51","2014-10-29","Delivery Truck","110.2","New York","212.6","14120","2014","Q4","10","October","4","-7.443530252038752","1","1-5%"
"North Tonawanda","58.0","Mitch Webber","Corporate","0.08","2014-10-25","20384","Low","30","0.56","Office Supplies","Small Box","Project Tote Personal File","Storage & Organization","-148.26","East","2821","396.6","2014-11-01","Regular Air","9.37","New York","14.03","14120","2014","Q4","10","October","7","-37.38275340393343","1","6-10%"
"Lakewood","58.0","Adam Hart","Corporate","0.0","2014-10-26","39041","Critical","47","0.49","Furniture","Small Box","6"" Cubicle Wall Clock, Black","Office Furnishings","-158.58","West","5505","418.03","2014-10-26","Express Air","7.96","California","8.09","90712","2014","Q4","10","October","0","-37.9350764299213","1","0%"
"Bangor","58.0","Corey Catlett","Home Office","0.09","2014-10-26","13472","Critical","26","0.39","Office Supplies","Small Box","Avery 506","Labels","42.89","East","1870","106.03","2014-10-27","Regular Air","0.5","Maine","4.13","4401","2014","Q4","10","October","1","40.45081580684712","0","6-10%"
"Clinton","58.0","Alyssa Tate","Small Business","0.09","2014-10-26","52195","Not Specified","19","0.38","Office Supplies","Small Box","Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders","Binders and Binder Accessories","-2.829","East","7322","267.0","2014-10-27","Regular Air","7.17","MA","14.45","1510","2014","Q4","10","October","1","-1.0595505617977528","1","6-10%"
"Laurinburg","58.0","Lindsay Castell","Small Business","0.1","2014-10-26","26144","High","28","0.36","Office Supplies","Small Box","Avery 474","Labels","13.23","South","3650","75.74","2014-10-27","Regular Air","0.99","North Carolina","2.88","28352","2014","Q4","10","October","1","17.46765249537893","0","6-10%"
"Lakewood","58.0","Adam Hart","Corporate","0.06","2014-10-26","39041","Critical","23","0.46","Furniture","Wrap Bag","Coloredge Poster Frame","Office Furnishings","36.32","West","5506","336.86","2014-10-28","Regular Air","5.3","California","14.2","90712","2014","Q4","10","October","2","10.781927210116962","0","6-10%"
"Kendall","58.0","Tracy Collins","Corporate","0.05","2014-10-26","27717","Critical","19","0.37","Office Supplies","Small Box","Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set","Labels","-93.67","South","3881","75.19","2014-10-29","Regular Air","7.5","Florida","3.75","33156","2014","Q4","10","October","3","-124.57773640111718","1","1-5%"
"Glen Ellyn","58.0","Julia West","Consumer","0.0","2014-10-27","58055","Critical","26","0.56","Furniture","Small Box","Eldon® Expressions™ Wood Desk Accessories, Oak","Office Furnishings","-56.45","Central","8124","208.6","2014-10-29","Regular Air","5.21","Illinois","7.38","60137","2014","Q4","10","October","2","-27.061361457334616","1","0%"
"Texas City","58.0","Dan Lawera","Corporate","0.07","2014-10-28","34082","Not Specified","20","0.37","Office Supplies","Small Box","Staples® General Use 3-Ring Binders","Binders and Binder Accessories","-10.2465","Central","4794","38.56","2014-10-29","Regular Air","1.49","Texas","1.88","77590","2014","Q4","10","October","1","-26.572873443983397","1","6-10%"
"Texarkana","58.0","Dan Lawera","Corporate","0.1","2014-10-28","34082","Not Specified","19","0.56","Office Supplies","Small Box","Letter Size Cart","Storage & Organization","350.62","Central","4793","2536.18","2014-10-29","Regular Air","19.99","Texas","142.86","75503","2014","Q4","10","October","1","13.824728528732189","0","6-10%"
"Clarksville","58.0","Randy Ferguson","Corporate","0.03","2014-10-28","57287","Not Specified","11","0.42","Technology","Small Pack","TDK 4.7GB DVD-R Spindle, 15/Pack","Computer Peripherals","56.1","South","8019","472.12","2014-10-29","Regular Air","1.99","Tennessee","40.97","37042","2014","Q4","10","October","1","11.882572227399814","0","1-5%"
"Modesto","58.0","Corey Lock","Home Office","0.04","2014-10-28","53283","High","2","0.39","Technology","Medium Box","Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case","Office Machines","-27.6747","West","7465","25.07","2014-10-29","Regular Air","5.76","California","9.49","95351","2014","Q4","10","October","1","-110.3897088153171","1","1-5%"
"Carrollton","58.0","Erin Creighton","Corporate","0.05","2014-10-28","17377","Low","39","0.58","Office Supplies","Wrap Bag","Prang Drawing Pencil Set","Pens & Art Supplies","-4.86","Central","2396","110.38","2014-10-30","Regular Air","1.2","Texas","2.78","75007","2014","Q4","10","October","2","-4.402971552817539","1","1-5%"
"Texas City","58.0","Dan Lawera","Corporate","0.02","2014-10-28","34082","Not Specified","35","0.59","Office Supplies","Small Pack","Boston 1730 StandUp Electric Pencil Sharpener","Pens & Art Supplies","-34.59","Central","4795","764.32","2014-10-30","Regular Air","8.99","Texas","21.38","77590","2014","Q4","10","October","2","-4.525591375340172","1","1-5%"
"Reisterstown","58.0","Chad McGuire","Small Business","0.0","2014-10-28","32001","Low","11","0.39","Technology","Medium Box","Polycom VoiceStation 100","Office Machines","794.2","East","4495","3443.21","2014-10-30","Regular Air","13.99","Maryland","300.98","21136","2014","Q4","10","October","2","23.065685799007323","0","0%"
"Pocatello","58.0","Sung Pak","Small Business","0.08","2014-10-28","31109","Low","49","0.37","Office Supplies","Small Box","GBC Wire Binding Strips","Binders and Binder Accessories","219.0365","West","4368","1515.0","2014-11-01","Regular Air","12.62","Idaho","31.74","83201","2014","Q4","10","October","4","14.457854785478547","0","6-10%"
"Reisterstown","58.0","Chad McGuire","Small Business","0.07","2014-10-28","32001","Low","22","0.52","Furniture","Small Pack","Executive Impressions 14"" Contract Wall Clock","Office Furnishings","205.13","East","4494","494.84","2014-11-02","Regular Air","3.63","Maryland","22.23","21136","2014","Q4","10","October","5","41.453803249535206","0","6-10%"
"Prior Lake","58.0","John Castell","Consumer","0.1","2014-10-29","5092","Low","3","0.62","Furniture","Jumbo Box","Bush Cubix Collection Bookcases, Fully Assembled","Bookcases","-337.92","Central","714","709.04","2014-10-29","Delivery Truck","64.66","Minnesota","220.98","55372","2014","Q4","10","October","0","-47.658806273270905","1","6-10%"
"Kentwood","58.0","Ralph Kennedy","Corporate","0.05","2014-10-29","22657","High","8","0.53","Office Supplies","Wrap Bag","Advantus Map Pennant Flags and Round Head Tacks","Rubber Bands","-7.73","Central","3157","32.92","2014-10-30","Regular Air","2.0","Michigan","3.95","49508","2014","Q4","10","October","1","-23.481166464155528","1","1-5%"
"Kentwood","58.0","Ralph Kennedy","Corporate","0.0","2014-10-29","22657","High","36","0.51","Technology","Small Box","Hayes Optima 56K V.90 Internal Voice Modem","Computer Peripherals","3392.88","Central","3156","9544.18","2014-10-30","Express Air","11.25","Michigan","256.99","49508","2014","Q4","10","October","1","35.54920380797512","0","0%"
"Saint Peters","58.0","Christine Sundaresam","Small Business","0.07","2014-10-29","48164","High","33","0.56","Office Supplies","Wrap Bag","Newell 340","Pens & Art Supplies","12.31","Central","6760","94.39","2014-10-31","Regular Air","0.7","MO","2.88","63376","2014","Q4","10","October","2","13.04163576650069","0","6-10%"
